Property_ID,Date,City,Locality,State,Property_Type,BHK,Area_Sqft,Property_Age_Years,Sale_Price_Lakh,Price_per_Sqft,Monthly_Rent,Rental_Yield_Percent,New_Listings,Units_Sold,Unsold_Inventory,Days_on_Market,Demand_Index,Supply_Index,Interest_Rate_Percent,Inflation_Percent,GDP_Growth_Percent,Metro_Distance_Km,Latitude,Longitude
PROP09784,2022-10-01,Pune,Kharadi,Maharashtra,Apartment,2,1220,8,99.16,8127.71,30066,3.64,169,117,274,90,92.1,59.3,6.43,5.75,5.81,5.7,18.543499,73.942415
PROP09785,2024-11-01,Delhi,Rohini,Delhi,Apartment,3,1390,18,163.93,11793.48,46412,3.4,149,73,352,89,74.0,72.8,6.5,5.86,6.67,10.5,28.755422,77.055708
PROP09786,2025-11-01,Noida,Sector 150,Uttar Pradesh,Apartment,2,915,13,70.05,7655.99,21123,3.62,185,139,290,59,69.4,52.8,6.55,4.21,6.41,4.6,28.475481,77.403628
PROP09787,2023-10-01,Ahmedabad,Prahlad Nagar,Gujarat,Apartment,2,1178,2,63.37,5379.8,33608,6.36,151,93,288,49,76.1,66.0,6.53,5.12,6.73,6.2,23.015574,72.506423
PROP09788,2022-10-01,Pune,Baner,Maharashtra,Apartment,3,1452,1,120.27,8283.02,45764,4.57,117,66,199,79,85.6,75.4,6.45,3.91,6.61,2.3,18.556883,73.789299
PROP09789,2025-10-01,Hyderabad,Hitech City,Telangana,Apartment,3,1694,13,128.43,7581.23,53911,5.04,150,89,325,84,78.6,71.4,6.54,4.42,6.12,5.1,17.446073,78.392087
PROP09790,2026-01-01,Delhi,Mayur Vihar,Delhi,Independent House,3,1681,5,252.35,15012.05,73510,3.5,141,100,341,74,85.1,75.1,6.37,4.88,6.71,7.8,28.608261,77.291435
PROP09791,2026-02-01,Jaipur,C-Scheme,Rajasthan,Independent House,2,1059,8,63.38,5984.67,27787,5.26,132,80,144,58,73.0,62.1,6.54,4.96,6.6,2.0,26.912257,75.781991
PROP09792,2022-05-01,Delhi,Rohini,Delhi,Apartment,3,1296,9,152.22,11744.99,40562,3.2,146,105,265,70,77.2,62.8,6.51,4.84,6.46,5.4,28.748723,77.049673
PROP09793,2026-01-01,Chennai,Porur,Tamil Nadu,Apartment,2,978,20,60.11,6145.99,21784,4.35,117,91,201,60,86.3,60.1,6.49,4.87,6.69,3.0,13.043772,80.153593
PROP09794,2025-01-01,Hyderabad,Kukatpally,Telangana,Independent House,2,899,5,85.77,9541.01,24781,3.47,101,74,181,63,84.4,58.3,6.44,4.66,6.25,1.5,17.48633,78.414295
PROP09795,2024-06-01,Ahmedabad,Prahlad Nagar,Gujarat,Apartment,2,1188,9,76.4,6431.05,27156,4.27,157,113,359,68,81.6,64.6,6.52,5.46,6.91,1.4,23.012704,72.510115
PROP09796,2023-12-01,Jaipur,Mansarovar,Rajasthan,Apartment,3,1548,9,76.47,4939.77,31054,4.87,218,118,462,76,71.8,66.1,6.46,4.9,6.21,2.3,26.847182,75.766882
PROP09797,2023-08-01,Pune,Kharadi,Maharashtra,Villa,4,2020,19,252.47,12498.7,80377,3.82,141,79,264,92,67.6,72.1,6.36,4.74,6.4,9.2,18.549445,73.952513
PROP09798,2024-05-01,Jaipur,Ajmer Road,Rajasthan,Apartment,2,878,7,35.19,4008.04,15519,5.29,106,69,189,92,60.9,64.1,6.48,4.07,6.56,4.4,26.900503,75.693303
PROP09799,2022-04-01,Hyderabad,Kukatpally,Telangana,Apartment,2,1212,13,89.43,7378.92,35022,4.7,108,67,212,73,80.3,60.0,6.51,5.4,6.0,4.2,17.488864,78.415206
PROP09800,2023-05-01,Jaipur,Mansarovar,Rajasthan,Independent House,4,2205,20,101.28,4593.0,34213,4.05,125,90,274,74,80.5,58.8,6.4,5.33,6.66,3.3,26.850124,75.765727
PROP09801,2026-02-01,Pune,Kharadi,Maharashtra,Villa,3,1395,4,215.89,15476.14,84332,4.69,94,61,160,82,75.4,55.2,6.54,5.21,6.51,8.9,18.551922,73.951498
PROP09802,2025-08-01,Jaipur,Mansarovar,Rajasthan,Independent House,4,1986,20,105.79,5326.58,29273,3.32,148,105,271,94,73.0,60.6,6.41,4.4,6.48,1.4,26.843591,75.763917
PROP09803,2024-06-01,Mumbai,Navi Mumbai,Maharashtra,Apartment,3,1423,18,305.71,21483.73,92072,3.61,194,102,404,61,92.1,81.8,6.5,5.44,6.15,11.1,19.035161,73.037651
PROP09804,2023-12-01,Noida,Sector 137,Uttar Pradesh,Apartment,4,1929,16,114.72,5947.22,47275,4.95,125,99,145,75,78.6,58.2,6.68,4.44,6.51,5.1,28.513935,77.402421
PROP09805,2024-04-01,Jaipur,Mansarovar,Rajasthan,Apartment,3,1423,2,59.36,4171.17,21926,4.43,168,112,296,49,71.3,68.7,6.54,5.98,6.36,8.0,26.846627,75.766916
PROP09806,2026-06-01,Delhi,Dwarka,Delhi,Apartment,3,1496,20,220.14,14715.38,53818,2.93,81,58,141,83,73.6,66.2,6.63,5.65,6.05,5.5,28.588025,77.047101
PROP09807,2024-02-01,Jaipur,Jagatpura,Rajasthan,Villa,4,2490,20,163.98,6585.57,64310,4.71,99,49,194,78,62.8,65.0,6.43,4.86,6.49,5.4,26.829552,75.842658
PROP09808,2023-05-01,Kolkata,Rajarhat,West Bengal,Apartment,2,1096,19,63.14,5761.11,21382,4.06,120,61,251,79,75.6,79.1,6.41,4.86,6.57,5.1,22.615112,88.481897
PROP09809,2025-07-01,Delhi,Vasant Kunj,Delhi,Villa,4,2199,6,521.31,23706.55,131997,3.04,125,71,225,78,78.7,68.6,6.42,5.92,6.66,1.8,28.532006,77.151695
PROP09810,2026-04-01,Delhi,Rohini,Delhi,Apartment,2,1219,16,165.41,13569.48,32038,2.32,123,69,183,86,75.7,73.1,6.26,4.83,5.92,6.4,28.749858,77.061318
PROP09811,2025-01-01,Jaipur,Mansarovar,Rajasthan,Apartment,2,1172,10,49.88,4256.39,21432,5.16,211,165,369,70,86.3,67.9,6.56,4.76,5.87,2.0,26.850064,75.7643
PROP09812,2023-01-01,Bengaluru,Hebbal,Karnataka,Apartment,1,599,16,48.74,8136.19,14053,3.46,162,110,284,59,79.9,75.9,6.48,5.25,6.43,11.2,13.037422,77.595771
PROP09813,2026-05-01,Chennai,Porur,Tamil Nadu,Independent House,1,602,7,57.58,9565.48,19221,4.01,139,84,319,54,80.5,71.8,6.42,5.38,5.93,3.4,13.036784,80.153099
PROP09814,2025-03-01,Chennai,Tambaram,Tamil Nadu,Apartment,2,1216,2,98.49,8099.68,36779,4.48,181,114,373,67,76.5,52.6,6.43,5.23,6.15,11.3,12.926759,80.099631
PROP09815,2025-03-01,Kolkata,Ballygunge,West Bengal,Apartment,2,1007,20,61.59,6116.14,20622,4.02,169,83,427,81,73.9,72.0,6.44,4.29,6.26,8.9,22.523965,88.371888
PROP09816,2025-03-01,Jaipur,Mansarovar,Rajasthan,Apartment,2,861,20,36.86,4281.38,15579,5.07,149,122,225,81,73.8,35.0,6.49,5.07,6.88,9.6,26.854953,75.765809
PROP09817,2022-10-01,Jaipur,C-Scheme,Rajasthan,Apartment,2,992,17,47.02,4740.23,15008,3.83,163,114,331,84,75.1,61.3,6.44,4.89,6.94,2.8,26.911011,75.788944
PROP09818,2022-07-01,Hyderabad,Kukatpally,Telangana,Independent House,3,1722,19,127.33,7394.35,52168,4.92,177,102,347,65,82.0,57.5,6.56,5.15,6.52,5.8,17.493526,78.408713
PROP09819,2024-10-01,Delhi,Vasant Kunj,Delhi,Independent House,1,785,14,137.84,17558.72,39213,3.41,179,113,344,83,71.6,72.1,6.52,5.31,6.82,4.0,28.526714,77.159387
PROP09820,2025-02-01,Kolkata,Garia,West Bengal,Independent House,4,2114,13,147.49,6976.6,41653,3.39,75,59,94,87,79.7,52.3,6.42,5.38,6.11,8.9,22.463684,88.386754
PROP09821,2024-12-01,Ahmedabad,Chandkheda,Gujarat,Apartment,3,1265,3,64.52,5100.71,24219,4.5,215,149,416,87,72.5,68.0,6.42,6.21,6.76,3.6,23.101006,72.574643
PROP09822,2023-05-01,Mumbai,Andheri,Maharashtra,Villa,3,1261,1,410.13,32524.29,103253,3.02,200,135,441,79,81.0,60.6,6.46,4.87,7.01,7.9,19.118941,72.84383
PROP09823,2024-10-01,Noida,Sector 137,Uttar Pradesh,Villa,4,2282,3,276.5,12116.48,95229,4.13,229,139,463,71,86.4,81.8,6.35,5.07,6.14,0.7,28.51107,77.40048
PROP09824,2026-04-01,Bengaluru,Hebbal,Karnataka,Apartment,4,2590,18,254.86,9840.06,79335,3.74,108,74,229,65,91.2,58.8,6.43,4.86,6.51,7.6,13.041254,77.60409
PROP09825,2025-07-01,Jaipur,Vaishali Nagar,Rajasthan,Apartment,2,1217,10,58.63,4817.41,21016,4.3,130,98,181,84,70.0,47.4,6.43,6.0,6.77,8.6,26.915198,75.749346
PROP09826,2024-07-01,Hyderabad,Kukatpally,Telangana,Apartment,3,1465,15,111.8,7631.08,28122,3.02,197,149,397,53,86.8,60.0,6.48,5.26,7.44,4.5,17.486984,78.413498
PROP09827,2025-02-01,Chennai,Adyar,Tamil Nadu,Villa,2,1075,10,116.86,10871.12,41092,4.22,217,136,447,64,77.8,69.2,6.32,4.51,6.66,9.1,13.003473,80.257293
PROP09828,2022-12-01,Pune,Baner,Maharashtra,Apartment,4,2276,1,159.05,6988.06,53313,4.02,157,94,273,71,87.8,75.6,6.45,4.65,5.94,4.1,18.562699,73.788298
PROP09829,2024-07-01,Kolkata,Rajarhat,West Bengal,Apartment,4,2582,2,164.07,6354.34,72009,5.27,103,80,235,73,78.0,56.0,6.65,4.17,6.74,7.9,22.616709,88.477518
PROP09830,2022-08-01,Jaipur,Jagatpura,Rajasthan,Independent House,3,1284,18,78.02,6076.46,24944,3.84,76,54,144,64,70.3,61.6,6.58,4.7,6.81,4.4,26.83225,75.852435
PROP09831,2022-09-01,Bengaluru,Electronic City,Karnataka,Apartment,2,1201,11,94.42,7861.84,32897,4.18,195,117,421,54,81.1,70.4,6.51,4.38,6.37,12.0,12.844923,77.659089
PROP09832,2025-11-01,Bengaluru,Marathahalli,Karnataka,Apartment,3,1394,15,140.89,10107.05,49067,4.18,155,112,195,83,89.9,68.3,6.3,4.88,6.23,9.0,12.96071,77.697062
PROP09833,2023-08-01,Jaipur,Malviya Nagar,Rajasthan,Apartment,2,971,7,40.96,4218.31,18072,5.29,169,112,311,69,75.6,68.4,6.36,4.89,6.4,9.3,26.85252,75.800416
PROP09834,2025-05-01,Hyderabad,Hitech City,Telangana,Apartment,3,1386,15,124.95,9015.02,43857,4.21,170,114,288,73,87.0,81.3,6.47,5.07,6.13,10.1,17.444022,78.393198
PROP09835,2025-05-01,Mumbai,Borivali,Maharashtra,Apartment,2,1071,7,235.95,22030.7,72811,3.7,204,126,393,73,87.7,77.1,6.56,4.34,5.99,0.6,19.230659,72.861507
PROP09836,2023-12-01,Hyderabad,Manikonda,Telangana,Villa,3,1550,9,197.93,12769.79,78635,4.77,181,121,341,86,79.1,73.7,6.38,5.12,6.05,2.6,17.404514,78.385767
PROP09837,2025-10-01,Mumbai,Powai,Maharashtra,Villa,2,1241,0,474.4,38227.19,117481,2.97,153,107,226,76,70.1,67.2,6.29,4.94,6.09,9.2,19.109388,72.901319
PROP09838,2022-03-01,Kolkata,Rajarhat,West Bengal,Villa,3,1548,15,137.32,8870.66,65304,5.71,190,100,415,79,67.1,66.7,6.46,4.95,6.89,4.1,22.617863,88.478332
PROP09839,2023-07-01,Mumbai,Navi Mumbai,Maharashtra,Apartment,3,1651,0,337.89,20465.99,80467,2.86,254,128,558,87,71.9,82.4,6.39,4.85,7.28,11.1,19.03408,73.028422
PROP09840,2024-10-01,Delhi,Greater Kailash,Delhi,Apartment,3,1415,15,197.61,13965.14,62857,3.82,121,81,225,75,69.9,68.2,6.58,5.3,6.01,0.6,28.543277,77.244097
PROP09841,2025-01-01,Mumbai,Powai,Maharashtra,Apartment,3,1552,9,280.22,18055.16,60519,2.59,243,133,479,70,75.0,73.6,6.33,4.9,6.35,2.3,19.119851,72.904971
PROP09842,2023-06-01,Kolkata,Garia,West Bengal,Villa,3,1477,16,146.32,9906.82,45923,3.77,154,86,351,78,82.1,62.8,6.47,4.89,6.07,10.0,22.465449,88.383526
PROP09843,2025-11-01,Hyderabad,Gachibowli,Telangana,Apartment,2,1223,8,94.78,7750.07,37839,4.79,102,69,220,73,67.3,57.7,6.48,4.87,6.97,6.3,17.434776,78.348036
PROP09844,2023-11-01,Hyderabad,Miyapur,Telangana,Apartment,1,796,17,59.99,7535.95,22868,4.57,196,136,339,74,87.5,56.3,6.28,5.45,7.36,4.6,17.500084,78.35994
PROP09845,2022-07-01,Ahmedabad,Prahlad Nagar,Gujarat,Apartment,1,676,17,34.93,5167.68,14146,4.86,99,56,239,86,76.6,68.0,6.62,4.94,6.8,3.0,23.012339,72.508995
PROP09846,2022-07-01,Chennai,Porur,Tamil Nadu,Villa,3,1572,15,178.18,11334.58,36996,2.49,193,122,385,70,66.3,65.8,6.45,5.08,6.53,8.9,13.050326,80.160958
PROP09847,2025-04-01,Pune,Wakad,Maharashtra,Apartment,3,1305,20,116.54,8930.52,48803,5.03,131,82,305,64,86.4,68.0,6.49,4.61,6.32,11.6,18.597502,73.762444
PROP09848,2022-06-01,Ahmedabad,Maninagar,Gujarat,Independent House,3,1508,19,94.06,6237.24,21550,2.75,183,115,328,82,70.5,66.9,6.41,4.9,5.94,4.1,22.998774,72.606412
PROP09849,2025-02-01,Pune,Wakad,Maharashtra,Apartment,3,1439,19,125.43,8716.72,43030,4.12,101,64,173,51,76.3,66.4,6.36,6.7,6.41,11.6,18.591029,73.762571
PROP09850,2023-01-01,Jaipur,Jagatpura,Rajasthan,Villa,3,1445,5,100.52,6956.21,39485,4.71,182,136,317,68,64.5,45.9,6.43,5.04,6.9,6.5,26.830128,75.847147
PROP09851,2022-01-01,Bengaluru,Sarjapur Road,Karnataka,Apartment,3,1639,16,112.31,6852.07,35604,3.8,150,72,272,95,78.6,81.0,6.39,4.69,6.32,1.6,12.905853,77.689498
PROP09852,2023-09-01,Delhi,Greater Kailash,Delhi,Villa,2,1086,11,185.57,17087.68,48311,3.12,233,146,425,63,81.2,67.2,6.44,5.71,7.08,1.2,28.544942,77.234508
PROP09853,2022-01-01,Ahmedabad,SG Highway,Gujarat,Apartment,3,1358,15,54.02,3978.04,23513,5.22,144,81,295,67,73.3,58.5,6.54,4.36,7.06,3.6,23.04963,72.506002
PROP09854,2023-09-01,Jaipur,Mansarovar,Rajasthan,Independent House,2,1169,9,75.96,6497.97,25377,4.01,80,52,175,65,72.5,59.9,6.48,5.4,6.13,11.6,26.851387,75.759886
PROP09855,2023-01-01,Hyderabad,Hitech City,Telangana,Apartment,3,1328,2,82.26,6194.34,32586,4.75,124,79,246,56,86.6,63.2,6.55,5.52,6.16,6.4,17.451366,78.391125
PROP09856,2025-11-01,Delhi,Dwarka,Delhi,Apartment,3,1698,18,213.57,12577.45,67545,3.8,165,105,349,64,73.3,79.3,6.45,4.89,6.44,4.1,28.59035,77.042781
PROP09857,2022-03-01,Noida,Greater Noida West,Uttar Pradesh,Apartment,3,1791,9,97.06,5419.59,29592,3.66,162,124,267,76,81.6,52.0,6.41,5.08,6.14,1.9,28.607407,77.427094
PROP09858,2023-06-01,Noida,Sector 62,Uttar Pradesh,Apartment,2,953,1,65.01,6821.71,19323,3.57,216,137,436,81,78.4,79.1,6.52,4.7,6.18,7.6,28.620668,77.371681
PROP09859,2022-03-01,Delhi,Dwarka,Delhi,Apartment,2,1082,8,96.95,8960.65,26354,3.26,112,66,211,62,86.3,71.6,6.35,4.92,6.3,4.5,28.59158,77.046809
PROP09860,2024-11-01,Ahmedabad,Satellite,Gujarat,Villa,3,1284,1,154.27,12014.96,54476,4.24,192,149,335,77,86.0,59.6,6.54,5.22,6.84,3.7,23.027093,72.506595
PROP09861,2025-03-01,Kolkata,Ballygunge,West Bengal,Apartment,3,1745,15,120.29,6893.51,54220,5.41,127,93,155,68,77.5,65.1,6.29,5.23,6.65,11.2,22.526443,88.36654
PROP09862,2023-09-01,Mumbai,Borivali,Maharashtra,Apartment,3,1495,10,351.86,23535.98,104056,3.55,225,143,347,64,72.8,76.0,6.6,4.5,6.72,9.2,19.239849,72.861766
PROP09863,2022-12-01,Delhi,Vasant Kunj,Delhi,Apartment,3,1488,19,145.38,9770.36,40583,3.35,152,92,309,79,65.1,71.9,6.51,4.52,5.95,4.7,28.52589,77.152961
PROP09864,2023-04-01,Noida,Sector 150,Uttar Pradesh,Apartment,2,1050,13,71.48,6807.19,29080,4.88,145,84,248,83,76.1,73.5,6.5,4.72,6.3,4.3,28.478129,77.405715
PROP09865,2024-12-01,Chennai,Anna Nagar,Tamil Nadu,Villa,3,1250,2,117.56,9404.52,23210,2.37,133,87,274,67,82.2,55.7,6.52,5.11,6.69,9.7,13.088387,80.215766
PROP09866,2023-10-01,Noida,Sector 150,Uttar Pradesh,Apartment,3,1374,0,93.85,6830.57,26281,3.36,230,145,399,75,86.4,76.7,6.51,4.37,6.14,11.7,28.486348,77.409482
PROP09867,2025-04-01,Bengaluru,Koramangala,Karnataka,Villa,2,1132,8,172.41,15230.17,48537,3.38,174,100,376,81,86.2,76.1,6.36,4.84,6.5,9.2,12.942294,77.623143
PROP09868,2024-04-01,Mumbai,Andheri,Maharashtra,Apartment,3,1443,5,284.79,19735.83,82454,3.47,150,102,282,72,85.3,76.8,6.44,4.66,6.46,1.3,19.120661,72.844174
PROP09869,2022-03-01,Chennai,Adyar,Tamil Nadu,Apartment,3,1328,2,97.92,7373.47,30055,3.68,136,80,266,64,82.7,74.7,6.42,4.37,6.15,10.3,13.005379,80.256409
PROP09870,2024-11-01,Bengaluru,Whitefield,Karnataka,Apartment,3,1315,7,111.74,8496.97,35326,3.79,119,73,227,62,93.2,60.0,6.46,4.84,5.79,2.6,12.978116,77.75579
PROP09871,2024-08-01,Mumbai,Thane,Maharashtra,Apartment,2,1074,10,266.08,24774.34,71656,3.23,139,65,375,81,77.6,81.5,6.45,4.48,6.68,2.7,19.21232,72.976957
PROP09872,2025-09-01,Jaipur,C-Scheme,Rajasthan,Independent House,2,887,0,51.26,5779.38,19097,4.47,142,96,213,66,75.8,48.2,6.43,5.2,6.49,11.1,26.908808,75.791637
PROP09873,2022-08-01,Pune,Hinjewadi,Maharashtra,Apartment,2,902,11,71.31,7906.03,25430,4.28,173,94,350,106,79.9,63.4,6.47,4.82,6.73,3.9,18.586243,73.735396
PROP09874,2023-01-01,Hyderabad,Kukatpally,Telangana,Apartment,3,1630,0,107.98,6624.55,44466,4.94,146,100,272,50,76.9,61.4,6.35,4.57,6.68,1.2,17.484901,78.408152
PROP09875,2022-01-01,Kolkata,Ballygunge,West Bengal,Independent House,4,2230,16,164.96,7397.32,59180,4.31,96,63,193,88,60.9,59.1,6.53,4.81,6.44,10.8,22.532413,88.371087
PROP09876,2023-01-01,Bengaluru,Hebbal,Karnataka,Apartment,2,892,5,73.12,8197.62,24651,4.05,142,109,212,75,80.6,63.0,6.5,4.12,6.77,2.6,13.032227,77.598426
PROP09877,2023-11-01,Noida,Greater Noida West,Uttar Pradesh,Apartment,2,1147,9,69.64,6071.77,22022,3.79,173,92,371,68,76.2,63.5,6.4,4.49,6.62,1.1,28.605923,77.433655
PROP09878,2025-06-01,Jaipur,Vaishali Nagar,Rajasthan,Apartment,3,1543,16,68.15,4416.51,25659,4.52,112,52,239,51,56.5,66.4,6.53,5.47,6.56,10.1,26.911923,75.742065
PROP09879,2025-07-01,Bengaluru,Yelahanka,Karnataka,Apartment,4,2149,17,195.26,9085.98,68402,4.2,69,50,107,65,89.3,60.8,6.42,4.43,6.86,6.6,13.102805,77.595693
PROP09880,2024-09-01,Pune,Baner,Maharashtra,Apartment,1,758,2,59.1,7797.11,20131,4.09,176,99,301,68,71.7,68.8,6.5,5.51,7.45,7.1,18.559151,73.784554
PROP09881,2024-07-01,Kolkata,New Town,West Bengal,Apartment,2,1034,18,50.18,4852.98,19505,4.66,132,93,237,50,87.8,53.0,6.43,5.2,6.63,4.4,22.581056,88.417494
PROP09882,2024-12-01,Noida,Sector 137,Uttar Pradesh,Independent House,3,1299,2,108.0,8314.05,27417,3.05,158,89,304,62,86.2,76.4,6.57,5.25,6.87,0.4,28.509657,77.405405
PROP09883,2024-02-01,Jaipur,Ajmer Road,Rajasthan,Apartment,1,620,11,23.97,3866.48,9441,4.73,139,107,325,76,75.3,54.1,6.36,4.43,6.8,11.8,26.894297,75.692407
PROP09884,2023-06-01,Kolkata,Behala,West Bengal,Apartment,2,1223,8,74.13,6061.2,28028,4.54,169,107,353,48,74.2,61.6,6.52,5.14,6.06,1.4,22.494758,88.319636
PROP09885,2026-02-01,Mumbai,Borivali,Maharashtra,Apartment,3,1434,0,259.38,18087.99,58106,2.69,105,66,198,81,69.8,71.3,6.42,4.93,6.49,2.0,19.216812,72.854042
PROP09886,2025-08-01,Ahmedabad,Prahlad Nagar,Gujarat,Independent House,4,2023,8,131.27,6488.83,55235,5.05,122,98,226,83,81.2,57.0,6.4,4.65,6.64,10.9,23.015961,72.512882
PROP09887,2026-05-01,Hyderabad,Manikonda,Telangana,Apartment,2,937,3,64.67,6901.52,26492,4.92,207,130,430,71,85.0,70.2,6.57,5.09,6.85,8.2,17.405948,78.38713
PROP09888,2023-09-01,Bengaluru,Whitefield,Karnataka,Independent House,2,1115,3,119.25,10694.98,40123,4.04,181,96,366,74,85.0,85.0,6.5,5.16,6.55,3.4,12.966037,77.746887
PROP09889,2022-04-01,Delhi,Saket,Delhi,Apartment,4,1777,10,186.15,10475.73,60595,3.91,154,91,273,72,74.6,70.5,6.47,5.45,6.41,0.5,28.527169,77.208243
PROP09890,2022-07-01,Hyderabad,Manikonda,Telangana,Apartment,2,1003,10,73.32,7310.36,21102,3.45,125,81,280,99,67.8,62.4,6.49,3.92,6.34,9.9,17.409696,78.380471
PROP09891,2023-02-01,Noida,Sector 78,Uttar Pradesh,Apartment,3,1279,12,79.77,6237.09,31427,4.73,129,104,220,56,92.3,66.6,6.32,4.44,6.34,4.6,28.561956,77.38995
PROP09892,2025-07-01,Jaipur,C-Scheme,Rajasthan,Apartment,2,896,4,44.48,4963.75,18962,5.12,116,88,200,55,77.5,48.8,6.41,4.87,6.53,2.7,26.921965,75.787997
PROP09893,2025-05-01,Delhi,Vasant Kunj,Delhi,Apartment,2,1015,18,135.21,13321.03,40095,3.56,116,65,237,74,85.3,71.8,6.43,4.9,6.68,3.9,28.522954,77.155884
PROP09894,2023-01-01,Chennai,Anna Nagar,Tamil Nadu,Apartment,2,1132,0,65.15,5755.43,19524,3.6,178,98,435,85,75.9,61.2,6.36,5.01,6.03,9.3,13.090844,80.204023
PROP09895,2023-01-01,Noida,Sector 78,Uttar Pradesh,Villa,3,1333,2,151.49,11364.74,47809,3.79,137,83,244,57,68.4,67.4,6.41,4.91,5.74,2.3,28.5671,77.380916
PROP09896,2023-06-01,Mumbai,Borivali,Maharashtra,Villa,2,866,12,289.34,33411.11,65702,2.72,209,149,328,73,74.1,66.6,6.35,5.18,6.14,2.4,19.229491,72.862624
PROP09897,2026-05-01,Hyderabad,Kondapur,Telangana,Villa,1,781,14,121.94,15613.38,39431,3.88,124,87,217,73,81.1,55.3,6.45,4.82,5.86,7.7,17.473958,78.368682
PROP09898,2024-02-01,Hyderabad,Kukatpally,Telangana,Apartment,2,1162,13,95.42,8211.91,26847,3.38,125,88,237,56,87.4,66.6,6.49,4.83,6.11,6.2,17.481104,78.419286
PROP09899,2022-03-01,Mumbai,Borivali,Maharashtra,Apartment,2,1243,3,210.95,16970.67,52858,3.01,177,104,308,89,72.8,75.6,6.36,5.28,6.89,2.9,19.231334,72.855638
PROP09900,2022-06-01,Delhi,Greater Kailash,Delhi,Apartment,3,1709,13,209.46,12256.41,81758,4.68,159,115,318,73,81.6,74.0,6.35,5.2,6.8,2.3,28.548194,77.239322
PROP09901,2025-09-01,Noida,Sector 75,Uttar Pradesh,Apartment,2,1023,11,84.87,8295.75,25280,3.57,196,112,418,82,80.6,69.5,6.5,5.82,7.33,0.8,28.584562,77.386124
PROP09902,2025-04-01,Noida,Greater Noida West,Uttar Pradesh,Apartment,1,762,12,61.73,8100.63,20890,4.06,165,124,267,97,92.4,72.6,6.59,4.22,6.2,3.6,28.601116,77.429793
PROP09903,2026-06-01,Delhi,Mayur Vihar,Delhi,Apartment,3,1606,17,191.96,11952.76,62980,3.94,129,75,269,98,70.2,69.8,6.48,5.47,6.52,5.1,28.602422,77.28806
PROP09904,2022-03-01,Noida,Sector 78,Uttar Pradesh,Apartment,3,1786,4,118.75,6649.1,43743,4.42,195,106,424,76,59.9,69.5,6.53,4.76,5.61,1.6,28.566798,77.389412
PROP09905,2023-10-01,Noida,Sector 137,Uttar Pradesh,Villa,3,1598,4,215.94,13512.98,54220,3.01,46,31,61,74,82.4,73.3,6.47,5.45,6.86,10.0,28.511803,77.406745
PROP09906,2022-12-01,Hyderabad,Gachibowli,Telangana,Apartment,4,1981,9,146.97,7419.19,50656,4.14,178,123,352,68,86.6,68.0,6.44,5.12,6.62,3.8,17.441254,78.346256
PROP09907,2024-02-01,Noida,Sector 62,Uttar Pradesh,Apartment,2,1006,8,66.07,6567.33,25294,4.59,188,113,407,84,72.0,72.3,6.51,5.2,6.5,1.5,28.627885,77.363686
PROP09908,2025-07-01,Kolkata,Salt Lake,West Bengal,Villa,2,1044,14,120.85,11575.89,36878,3.66,105,68,179,76,88.4,78.0,6.53,5.25,6.1,0.9,22.581642,88.420855
PROP09909,2026-04-01,Delhi,Dwarka,Delhi,Apartment,3,1736,2,259.32,14937.66,77880,3.6,180,126,314,69,80.8,73.4,6.44,4.91,6.08,9.7,28.58801,77.045205
PROP09910,2023-02-01,Delhi,Mayur Vihar,Delhi,Villa,1,794,1,126.04,15874.25,25621,2.44,158,83,420,85,69.2,92.1,6.6,4.65,6.28,2.0,28.610961,77.296581
PROP09911,2023-10-01,Noida,Greater Noida West,Uttar Pradesh,Apartment,2,1094,14,83.13,7598.83,22257,3.21,170,124,286,61,84.2,69.8,6.53,5.05,6.78,9.7,28.603605,77.433352
PROP09912,2026-01-01,Pune,Wakad,Maharashtra,Apartment,2,908,19,90.76,9996.04,36270,4.8,171,128,315,63,94.1,72.7,6.42,5.17,6.98,5.2,18.594076,73.760404
PROP09913,2024-07-01,Noida,Sector 137,Uttar Pradesh,Apartment,3,1480,20,104.7,7074.53,44508,5.1,198,133,332,87,75.4,75.7,6.51,4.56,5.86,1.8,28.50513,77.404547
PROP09914,2022-03-01,Mumbai,Andheri,Maharashtra,Apartment,2,869,6,178.71,20564.78,70001,4.7,209,124,457,55,93.8,70.6,6.44,5.01,6.74,10.7,19.118889,72.844911
PROP09915,2023-07-01,Jaipur,Mansarovar,Rajasthan,Apartment,3,1346,17,58.96,4380.1,22470,4.57,124,78,247,69,68.1,52.7,6.3,4.67,6.58,6.0,26.857033,75.773848
PROP09916,2022-05-01,Pune,Hinjewadi,Maharashtra,Apartment,3,1757,0,112.64,6410.91,44261,4.72,143,79,319,70,76.8,59.1,6.53,4.61,5.99,10.1,18.591081,73.74712
PROP09917,2026-05-01,Kolkata,Ballygunge,West Bengal,Apartment,3,1397,20,71.7,5132.27,32254,5.4,208,117,441,86,60.6,61.2,6.41,4.5,6.0,3.3,22.525144,88.363463
PROP09918,2025-02-01,Chennai,Tambaram,Tamil Nadu,Apartment,3,1733,20,103.18,5953.6,36074,4.2,92,60,50,61,85.4,77.8,6.41,5.15,6.69,9.3,12.927514,80.103768
